station_code,station_name,osm_name,lat,lon,wikidata,match_status,match_method,match_confidence,source_ogd,source_osm
FRDH,Faridaha,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DDNA,Dudhaunda (H,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GNGL,Gangauli (Ha,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
YDV,Yadvendranag,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MGZ,Maharajganj,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GOPG,Gopalganj,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MJV,Manjhagarh,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
RTU,Ratan Sarai,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SHER,Sher (Halt),,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SQW,Sidhwalia,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BKRH,Brij Kishor,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
TKND,Trivikaramde,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DWDI,Dighwa Dubau,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KTLP,Katalpur (Ha,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
APRH,Alehpur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
RPV,Rajapatti,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MHC,Masrakh,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GNDM,Gunrajpur Dh,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PKRH,Parsa Kerwa,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SMKR,Sham Kauria,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
AGTR,Agauthar Hal,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
TERH,Terha Halt,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MEW,Marhaura,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SLHI,Silhaudi,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
TJW,Tejpurwa (Ha,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PEE,Paterhi,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BURA,Bahuara(Halt,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BMPT,Banni Mahamm,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KYH,Khairah,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
TMUR,Tenua Dumari,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
HRNG,Harpur Nag,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
JDR,Jiwdhara,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MCO,Motihari Cou,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SRA,Semra,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MHL,Mahwal,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
NRV,Nariyar  Hal,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PPRH,Piprahan,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KTI,Kanti,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KVC,Kaparpura,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KPCM,Kuwarchintaw,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BGAR,Bangari,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BKHR,Bakhri,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KHQ,Kharik,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GAI,Gauchhari,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
CDBN,Chedhabanni,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
LAK,Lakho,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
TIL,Tilrath,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BRKB,Bharat Khand,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BEHT,Bihat Halt,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
VBH,Vishnupur Ba,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MPNH,Majnupur Naw,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
NNNL,Nandani Lagu,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BDUA,Basudeopur C,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SDG,Sahadai Buzu,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GKHT,Gram Kharika,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
CSR,Chak Sikanda,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
CKRD,Chakmakrand,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
HBP,Harpur Bocha,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
CHRU,Chamrua,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KEMR,Kemri (Halt),,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
JLQ,Jalpur  Halt,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
ALJ,Aliganj,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SKX,Sarkara,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BRDT,Beria Daulat,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GWS,Gaushala F,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PRM,Pirumadara (,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PAQ,Padiya Nagla,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SEW,Sehal Halt,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GOT,Got (Halt),,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
HSY,Harsinghpur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SHX,Shukarullahp,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BHTS,Bhatasa (Hal,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KXF,Kampil Road,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
NHX,Narthar (Hal,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GRAK,Garkha F,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BHK,Badhari Kala,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MHA,Marahra,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
AUL,Agsauli,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BTRO,Bastoi (Halt,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
RKN,Rati-Ka-Nagl,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
HTJ,Hathras Road,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MEU,Mendu (Halt),,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MSN,Mursan,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SYZ,Sonai,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
RAYA,Raya,Rayakkottai,12.5145014,78.027275,Q23748829,MATCHED,fuzzy_name,MEDIUM,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
BSA,Bhainsa,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PRK,Parkham,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KHSN,Khera Sandha,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
AMA,Atamanda,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DRN,Deoranian,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
RR,Richha Road,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KJC,Kasganj City,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GGG,Gangagarh (H,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MPG,Manpur Nagar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KCO,Kachhla Brid,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KCU,Kachhla,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BTRI,Bitroi,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SKW,Sheikhupur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MQW,Mallan Nagar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GTP,Ghatpuri,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KRTL,Kartauli (Ha,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MQP,Makrandpur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BMY,Bamiana,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DBNR,Dibnapur  Ha,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
STH,Saithal (Hal,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BJV,Bijauria,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SSC,Shahi,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
LUA,Lalauri Kher,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
NRY,Nyoriya Huse,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MJZ,Majhola Paka,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
ADF,Adina,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MANG,Mahanagar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DOTL,Deotala,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DLPH,Daulatpur Ha,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MLNH,Malancha,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
RMPB,Rampur Bazar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MKRH,Mallickpurha,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
APDC,Alipur Duar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BSW,Baneswar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
COB,Cooch Behar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DWT,Dewan Hat,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
VTG,Bhetaguri,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DCH,Dinhata Coll,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DHH,Dinhata,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
FLM,Falimari,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
NGTG,New Gitaldah,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
ABW,Abutara Halt,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BXT,Bamanhat,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GLMA,Gulma,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SVQ,Sivok,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BRQ,Bagrakot,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DDM,Dam Dim,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
CRX,Carron,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MJE,Mujnai,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GRU,Garopara Hal,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MGPI,Mangarpatti,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SPRN,Salempur Hal,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
FNO,Fungo Halt,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
OLP,Olapur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PRGA,Paharjaganga,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
IMLI,Imli,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DSKG,Dr Shri Kris,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BAPN,Baraipura  H,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
NWC,Naya Nagar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MABB,Mabbi Halt,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
NRN,Singhiaghat,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
ARG,Angar Ghat,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BGDS,Bhagwanpur D,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SANH,Sanha Halt,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
LB,Lain Bazar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SRKR,Salar Khurd,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PLWR,Phulwaria,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BHBR,Bathua Bazar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KTNR,Kirtyanand N,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SRSI,Sarsi,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BDMA,Budhma,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MEE,Methai F,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BYP,Baijnathpur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KKNH,Karukhirharn,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BIRL,Biraul,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PHI,Panikhaiti,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PNB,Panbari,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
TTLA,Tetelia,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KKET,Kamrup Khetr,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
AJRE,Aujuri,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SNBR,Sonuabari,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DML,Dharamtul,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
TGE,Thekeraguri,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
LPN,Laopani,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DHRY,Dhaipukhuri,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
HWX,Habaipur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PKB,Patharkhola,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
RAHA,Raha,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PUY,Phulaguri,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BEE,Bebejia,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
HBN,Haibargaon,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
RUP,Rupaigaon,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
TRBE,Tarabari,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
JRX,Juriagaon,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DGX,Dahgaon,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BKS,Balikotia,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BTDR,Batadrawa Ro,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DBZ,Dhing Bazar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DIU,Dhing,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MBO,Mairabari,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MYD,Manderdisa,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
HTL,Hatikhali,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DBLG,Dijaobra,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
LGT,Langting,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DKE,Dihakho,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MUPA,Mupa,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KQI,Kalachand,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
WDA,Wadrengdisa,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DJA,Daotuhaja,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PDJ,Phiding,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MGE,Migrendisa,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
JGLP,Jatinga,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DTC,Ditokcherra,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BXK,Bandarkhal,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DCA,Damchara,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
CNE,Chandranathp,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BHZ,Bihara,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
HLX,Hilara,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SQF,Sukritipur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PNGM,Panchgram,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SCA,Salchapra,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
ARCL,Arunachal,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MSSN,Maishashan,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
LGI,Longai,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
CGX,Chargola,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BXG,Bhanga,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
RPB,Rupsibari,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
JGNR,Jogendra Nag,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
JRNA,Jirinia,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
TLMR,Teliamura,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MGKM,Mangiakami,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
JWNR,Jawahar Naga,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SKAP,Skpara,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MANU,Manu,Elamanur,10.8796682,78.5738912,Q63355482,MATCHED,fuzzy_name,MEDIUM,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
NLKT,Nalkata,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KUGT,Kumarghat,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PEC,Pencharthal,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PASG,Panisagar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
NPU,Nadiapur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
CBZ,Churaibari,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
TBX,Tilbhum,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
CHBN,Chand Khira,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KKGT,Kalkalighat,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PTKD,Patharkandi,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KNBR,Kanaibazar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BRGM,Baraigram Jn,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KTGM,Kayasthagram,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
NLBR,Nilambazar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SAKD,Suprakandi,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
NSCL,New Silchar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MRBD,Moinarband,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
RNGN,Ranigaon,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SIBR,Shribar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KMNG,Kamranga,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
JIGT,Jirighat,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
JRBM,Jiribam,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
VNGP,Vangaichungp,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
ALGP,Algapur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
HKD,Hailakandi,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MNCR,Monacherra,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
LLBR,Lalabazar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MPRA,Mahamadpur-A,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KLCR,Katlicherra,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MOAR,Manipur Baga,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
JMRA,Jamira,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
RTRA,Ramnathpur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BHRB,Bhairabi,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
UDPU,Udaipur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BHRM,Bishramganj,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BLGH,Bishalgarh,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SKKE,Sekerkote,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DLCR,Dullabcherra,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
APU,Anipur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
RTBR,Ratabari,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BZGT,Bazarghat,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PKGM,Phakhoagarm,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
ELL,Eraligul,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MBC,Mahananda Br,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KMRJ,Kumarganj,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SRPU,Sripur Halt,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MFZ,Malahar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MQG,Milangarh,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DVJ,Dillidewanga,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PQD,Pranpur Road,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SAJH,Sahjha Halt,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KUQ,Kuretha,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MIYN,Maniyan,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MLFC,Malda Court,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DLX,Dalimgaon,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BJY,Bangalbaree,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BMGR,Bamangram,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
JTK,Jhitkia,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KAU,Kachna,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DHNA,Dhachna,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MFA,Mukuria,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BWPB,Bhawanipur B,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KMPH,Kamalpur Hal,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BAHN,Babhan Gaon,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SQB,Singhabad,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BBCE,Bulbulchandi,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SJGM,Sanjoy Gram,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
AHL,Ajharail,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SJKL,Surjakamal,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
HWR,Hatwar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
THED,Tauheed,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GIL,Gaisal,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GEOR,Gunjaria,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MXJ,Mangurjan,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
TMH,Tin Mile Hat,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DMZ,Dumdangi,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
CAT,Chattar Hat,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
NJB,Nijbari,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
RNI,Rangapani,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
NQH,New Domohani,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BYXA,Betgara,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
ATM,Altagram,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KLGR,Kolaigram,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SXX,Salbari,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GUZ,Gumanihat,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SJRR,Sajerpar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PQZ,Pundibari,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
NBS,New Baneswar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SMTA,Samuktala Ro,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SRPB,Srirampur (A,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
CPQ,Chaprakata,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PTLD,Patiladaha,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GOE,Ghograpar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BKTB,Bindukuri,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
TKTB,Thakurbari,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
CHOD,Charduar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GAMN,Gamani,Perugamani,10.888803,78.5475192,Q63356170,MATCHED,fuzzy_name,MEDIUM,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
